word_id,compound_hanzi,pinyin,meaning,hsk_level
3480,持有,chí yǒu,hold; possess,6
3481,冲击,chōngjī,To attack,6
3482,重建,chóng jiàn,rebuild; reconstruct; reestablish; rehabilitate; reconstruction,6
3483,重组,chóng zǔ,reorganization; regroup,6
3484,崇拜,chóngbài,worship,6
3485,宠物,chǒngwù,Pet,6
3486,出场,chū chǎng,come on the stage; enter the arena,6
3487,出动,chū dòng,dispatch; start off; call out,6
3488,出访,chū fǎng,visit a foreign country,6
3489,出路,chūlù,way out,6
3490,出面,chū miàn,come forward; appear personally,6
3491,出名,chū míng,famous; well-known,6
3492,出入,chū rù,come in and go out; discrepancy; divergence,6
3493,出事,chū shì,meet with a mishap; have an accident,6
3494,出台,chū tái,introduced; be published,6
3495,出行,chū xíng,travel; trip; getting around,6
3496,初等,chū děng,elementary; primary; rudimentary,6
3497,厨师,chú shī,chef; cook,6
3498,储存,chǔcún,Storage,6
3499,处处,chù chù,everywhere; in all respects,6
3500,处长,chù zhǎng,the head of a department; section chief,6
3501,传出,chuán chū,efferent; come out; come through,6
3502,传媒,chuán méi,media,6
3503,传输,chuán shū,transmission; transport,6
3504,传言,chuán yán,hearsay; rumour; pass on a message,6
3505,船员,chuán yuán,crew; crewman; waterman,6
3506,船长,chuán zhǎng,captain; skipper,6
3507,船只,chuán zhī,ship; vessel; craft,6
3508,窗口,chuāng kǒu,window; wicket,6
3509,创办,chuàng bàn,establish; found,6
3510,创建,chuàng jiàn,found; establish; creation,6
3511,创意,chuàng yì,creativity,6
3512,此处,cǐ chù,here; this place,6
3513,此次,cǐ cì,this time,6
3514,此前,cǐ qián,before,6
3515,此事,cǐ shì,this matter,6
3516,此致,cǐ zhì,regards; sincerely; with the best wishes,6
3517,次数,cì shù,frequency; number of times,6
3518,从不,cóng bù,never; never ever,6
3519,从没,cóng méi,never;  never did,6
3520,村庄,cūn zhuāng,village; hamlet,6
3521,错过,cuò guò,miss; let slip,6
3522,搭档,dādàng,partner,6
3523,搭配,dāpèi,arrange; match,6
3524,打动,dǎ dòng,move; touch,6
3525,打断,dǎ duàn,break; interrupt; fracture,6
3526,打发,dǎ fa,send; dispatch; dismiss,6
3527,打官司,dǎguānsi,To engage in a lawsuit,6
3528,打牌,dǎ pái,play cards; play mah-jong,6
3529,打印机,dǎ yìn jī,printer,6
3530,打造,dǎ zào,build; make; creation,6
3531,大道,dà dào,main road; avenue,6
3532,大街,dà jiē,avenue; street; main street,6
3533,大力,dà lì,energetic; energetically; vigorously,6
3534,大米,dà mǐ,rice,6
3535,大批,dà pī,large quantity; a smart of; legion,6
3536,大赛,dà sài,contest,6
3537,大师,dà shī,great master; grandmaster; master,6
3538,大使,dà shǐ,ambassador; envoy,6
3539,待会儿,dāi huìr,after a while; later,6
3540,担忧,dān yōu,worry; be anxious; trepidation,6
3541,单打,dān dǎ,singles,6
3542,诞生,dànshēng,Be born,6
3543,当成,dāng chéng,regard; treat as; take,6
3544,当天,dāng tiān,that day,6
3545,当作,dàng zuò,regard as; treat as,6
3546,档案,dàng’àn,archives,6
3547,到期,dào qī,mature; expire; become due; maturity,6
3548,盗版,dào bǎn,piracy; illegal copy,6
3549,道教,dào jiào,Taoism,6
3550,道歉,dàoqiàn,apologize,6
3551,低头,dī tóu,head down; lower one’s head; submit,6
3552,低温,dī wēn,Low temperature; hypothermia; microtherm,6
3553,抵达,dǐdá,Arrive,6
3554,抵抗,dǐkàng,resistance,6
3555,地板,dì bǎn,floor,6
3556,地名,dì míng,place name,6
3557,地下室,dì xià shì,basement; cellar,6
3558,电车,diàn chē,tram; tramcar; streetcar; trolleybus; trolley,6
3559,电动,diàn dòng,motor-driven; power-driven; electric,6
3560,电力,diàn lì,electricity; electric power,6
3561,电器,diàn qì,electric appliance; electrical equipment,6
3562,调研,diào yán,research; investigation,6
3563,定价,dìng jià,fix a price; set price; fixed price; pricing,6
3564,定时,dìng shí,timing; definite time,6
3565,定位,dìng wèi,locate; location; positioning; registration,6
3566,动画,dòng huà,cartoon; animation,6
3567,斗争,dòuzhēng,Struggle,6
3568,都市,dū shì,metropolis; city,6
3569,毒品,dúpǐn,narcotics,6
3570,赌博,dǔbó,gambling,6
3571,端午节,uānwǔjié,The Dragon Boat Festival,6
3572,短片,duǎn piàn,short film,6
3573,队伍,duìwu,Ranks,6
3574,对抗,duìkàng,Combat,6
3575,对外,duì wài,foreign; external,6
3576,多半,duō bàn,most; the greater part; chiefly; probably,6
3577,多方面,duō fāng miàn,multifaceted; in many aspects; many-sided,6
3578,多媒体,duō méi tǐ,multimedia,6
3579,夺取,duó qǔ,seize; wrest; strive for; snatch; taking,6
3580,恩人,ēn rén,benefactor,6
3581,儿科,ér kē,pediatrics; pediatric department,6
3582,发病,fā bìng,onset; morbidity; pathogenesis; outbreak; fall ill,6
3583,发电,fā diàn,generate electricity; power generation,6
3584,发放,fā fàng,provide; grant; extend; give out; issue,6
3585,发怒,fā nù,get angry; fly into a rage; flare up; huff,6
3586,发起,fā qǐ,initiate; sponsor; start; launch,6
3587,发言人,fā yán rén,spokesman; spokesperson; addressor; prolocutor,6
3588,发炎,fāyán,inflammation,6
3589,法庭,fǎ tíng,court; tribunal,6
3590,法语,fǎ yǔ,French language,6
3591,番茄,fān qié,tomato,6
3592,凡是,fánshì,All,6
3593,繁殖,fánzhí,Reproduction,6
3594,反抗,fǎnkàng,Resistance,6
3595,反问,fǎnwèn,rhetorical question,6
3596,反响,fǎn xiǎng,repercussion; echo; reverberation; reaction,6
3597,犯规,fàn guī,foul,6
3598,犯罪,fàn zuì,commit a crime; offense; crime,6
3599,防范,fáng fàn,be on guard; keep a lookout,6
3600,防守,fángshǒu,Defense,6
3601,房价,fáng jià,house price,6
3602,仿佛,fǎngfú,as if,6
3603,飞船,fēi chuán,spaceship; airship; dirigible; areoboat; vehicle,6
3604,飞行员,fēi xíng yuán,aviator; pilot,6
3605,分工,fēn gōng,division of labor; divide the work,6
3606,分裂,fēnliè,division,6
3607,愤怒,fènnù,anger,6
3608,风暴,fēngbào,Storm,6
3609,峰会,fēng huì,summit; summit meeting,6
3610,奉献,fèngxiàn,dedicate,6
3611,佛教,fó jiào,Buddhism,6
3612,父女,fù nǚ,father and daughter,6
3613,父子,fù zǐ,father and son,6
3614,妇女,fùnǚ,Woman,6
3615,复苏,fù sū,resuscitate; recovery; come to; revive,6
3616,富人,fù rén,the rich,6
3617,富有,fù yǒu,rich; wealthy; richness; abound,6
3618,改装,gǎi zhuāng,repack; refit; reequip,6
3619,干涉,gānshè,interference,6
3620,赶不上,gǎn bú shàng,can’t catch up with; fall behind; can’t keep up,6
3621,赶忙,gǎn máng,hurry; hasten; make haste; quickly,6
3622,赶上,gǎn shàng,overtake; catch up; emulate; keep up,6
3623,敢于,gǎn yú,dare to; be bold in; have the courage to; venture,6
3624,感人,gǎn rén,moving; touching,6
3625,刚好,gāng hǎo,just; exactly; happen to,6
3626,岗位,gǎngwèi,post,6
3627,港口,gǎngkǒu,Port,6
3628,高层,gāo céng,high level; high class; high-rise,6
3629,高档,gāodàng,High-grade,6
3630,高等,gāo děng,higher; advanced; high; of a higher level,6
3631,高峰,gāofēng,peak,6
3632,高考,gāo kǎo,college entrance examination,6
3633,高科技,gāo kē jì,high technology; high tech,6
3634,高手,gāo shǒu,master; past master; master hand; ace,6
3635,稿子,gǎo zi,manuscript; draft; sketch,6
3636,歌唱,gē chàng,sing; singing,6
3637,歌词,gē cí,lyric; lyrics; libretto,6
3638,歌星,gē xīng,singer; singing star,6
3639,革新,gé xīn,innovation; renovation,6
3640,更是,gèng shì,more; even more,6
3641,工商,gōng shāng,industry and commerce,6
3642,公安,gōng ān,public security; police; ministry of public security,6
3643,公鸡,gōng jī,cock; rooster,6
3644,公众,gōng zhòng,public,6
3645,公主,gōngzhǔ,princess,6
3646,攻击,gōngjī,attack,6
3647,供给,gōngjǐ,supply,6
3648,巩固,gǒnggù,consolidate,6
3649,贡献,gòngxiàn,contribution,6
3650,构建,gòu jiàn,structure; construct,6
3651,孤独,gūdú,lonely,6
3652,孤儿,gū ér,orphan,6
3653,姑姑,gūgu,aunt,6
3654,古典,gǔdiǎn,classical,6
3655,股东,gǔdōng,stockholder,6
3656,股票,gǔpiào,shares; stock,6
3657,故障,gùzhàng,fault,6
3658,关爱,guān ài,care; caring,6
3659,关联,guān lián,relevance; relevancy; be related; be connected; be linked,6
3660,观光,guānguāng,Sightseeing,6
3661,官司,guān si,lawsuit,6
3662,管道,guǎn dào,pipeline; channel; tunnel; piping; tubing,6
3663,光辉,guānghuī,Glory,6
3664,广阔,guǎngkuò,wide,6
3665,轨道,guǐdào,track,6
3666,国产,guó chǎn,domestic; made in one’s country,6
3667,国歌,guó gē,national anthem,6
3668,国会,guó huì,parliament ; congress,6
3669,国旗,guó qí,national flag,6
3670,国王,guówáng,king,6
3671,果酱,guǒ jiàng,jam; squish; marmalade,6
3672,果树,guǒ shù,fruiter; fruit tree,6
3673,过渡,guòdù,transition,6
3674,过后,guò hòu,afterwards; later; after,6
3675,过时,guò shí,obsolete; outdate; outmode; out of style,6
3676,海报,hǎi bào,poster; playbill,6
3677,海底,hǎi dǐ,seabed ; seafloor,6
3678,海军,hǎi jūn,navy,6
3679,海浪,hǎi làng,sea wave,6
3680,海外,hǎi wài,overseas; abroad,6
3681,海湾,hǎi wān,bay; gulf,6
3682,海洋,hǎiyáng,ocean,6
3683,好容易,hǎoróng yì,with great difficulty; have a hard time (doing sth.),6
3684,好似,hǎo sì,seem; be like,6
3685,好转,hǎo zhuǎn,get better; improve,6
3686,好学,hào xué,studious; fond of learning,6
3687,合约,hé yuē,treaty; contract; arrangement; deal,6
3688,和谐,héxié,Harmonious,6
3689,核心,héxīn,core,6
3690,黑夜,hēi yè,night,6
3691,很难说,hěn nán shuō,hard to say,6
3692,衡量,héng liáng,weigh; measure; scale; weight,6
3693,宏大,hóng dà,grand; great,6
3694,洪水,hóngshuǐ,Flood,6
3695,忽略,hūlüè,ignore,6
3696,互动,hù dòng,interactive; interaction,6
3697,户外,hù wài,outdoor,6
3698,花费,huā fèi,spend; expend; cost; spending,6
3699,花瓶,huā píng,vase; jardiniere,6
3700,花生,huāshēng,peanut,6
3701,化解,huà jiě,resolve; dissolve; defuse; solution,6
3702,幻想,huànxiǎng,fantasy,6
3703,患者,huànzhě,Patient,6
3704,皇帝,huángdì,Emperor,6
3705,回应,huí yìng,response; respond,6
3706,会见,huì jiàn,meet with; pay a visit,6
3707,会长,huì zhǎng,president; chairman; president of an organization,6
3708,绘画,huì huà,paint; draw; drawing; painting,6
3709,混合,hùnhé,blend,6
3710,混乱,hùnluàn,confusion,6
3711,活跃,huóyuè,active,6
3712,火箭,huǒjiàn,rocket,6
3713,机动车,jī dòng chē,motor vehicle,6
3714,机关,jī guān,mechanism; gear; machine-operated; office; organ; intrigue,6
3715,机械,jīxiè,Mechanics,6
3716,基督教,jī dū jiào,Christianity; the Christian religion; Christian,6
3717,激情,jīqíng,Passion,6
3718,吉利,jí lì,lucky; auspicious; propitious,6
3719,吉祥,jíxiáng,lucky; auspicious,6
3720,极端,jíduān,extreme,6
3721,急救,jí jiù,first aid; emergency treatment,6
3722,疾病,jíbìng,disease,6
3723,给予,jǐyǔ,give,6
3724,加盟,jiā méng,join,6
3725,家电,jiā diàn,home appliances,6
3726,家园,jiā yuán,home; homeland; homestead,6
3727,嘉宾,jiābīn,Distinguished guest,6
3728,假日,jià rì,holiday,6
3729,监测,jiān cè,monitor,6
3730,监督,jiāndū,supervise,6
3731,简介,jiǎn jiè,brief introduction; synopsis; summary,6
3732,鉴定,jiàndìng,Appraisal,6
3733,将军,jiāngjūn,General,6
3734,讲课,jiǎng kè,teach; lecture,6
3735,酱油,jiàngyóu,soy sauce,6
3736,骄傲,jiāo’ào,Proud,6
3737,焦点,jiāodiǎn,focus,6
3738,脚印,jiǎo yìn,footprint; footmark; track,6
3739,教堂,jiào táng,church; cathedral; chapel,6
3740,教育部,jiào yù bù,Ministry of Education,6
3741,接收,jiē shōu,receive; accept; take over; admit,6
3742,街头,jiē tóu,street,6
3743,节假日,jié jià rì,holidays; festival and holiday,6
3744,节能,jié néng,energy conservation; energy saving,6
3745,节奏,jiézòu,rhythm,6
3746,杰出,jiéchū,outstanding,6
3747,截止,jiézhǐ,due,6
3748,截至,jiézhì,By (time）,6
3749,解说,jiě shuō,explain orally; comment; definition; narrate,6
3750,文艺界,wén yì jiè,circles; world (circle of literature and art),6
3751,借鉴,jièjiàn,take example by,6
3752,金额,jīn é,money; sum; amount,6
3753,金钱,jīn qián,money,6
3754,金融,jīnróng,Finance,6
3755,进攻,jìngōng,attack,6
3756,近日,jìn rì,recently; in the past few days,6
3757,近视,jìn shì,myopia; short sight,6
3758,惊人,jīng rén,astonishing; amazing; alarming,6
3759,惊喜,jīng xǐ,surprise; pleasantly surprised,6
3760,精美,jīng měi,exquisite; elegant; fineness; refineness,6
3761,精品,jīng pǐn,boutique,6
3762,景点,jǐng diǎn,attractions; scenic spot,6
3763,纠纷,jiūfēn,dissension; tangle,6
3764,纠正,jiūzhèng,correct,6
3765,酒水,jiǔ shuǐ,drinks; beverage; booze,6
3766,救命,jiù mìng,help; save life,6
3767,救援,jiù yuán,rescue; succor; support,6
3768,救助,jiù zhù,succour; salvation; help sb. in danger or difficulty,6
3769,就是说,jiù shì shuō,that is; in other words; namely,6
3770,就算,jiù suàn,even if; granted that,6
3771,捐款,juān kuǎn,donate; donation; donate money; contribute funds,6
3772,捐赠,juān zèng,contribute; donate; present,6
3773,捐助,juān zhù,offer; contribute; donate; donation,6
3774,决策,juécè,make policy,6
3775,觉悟,juéwù,consciousness,6
3776,绝大多数,jué dà duō shù,most of; overwhelming majority,6
3777,军队,jūnduì,army,6
3778,军舰,jūn jiàn,warship; military naval ship,6
3779,军事,jūnshì,Military,6
3780,开创,kāi chuàng,start; initiate; begin,6
3781,开关,kāi guān,switch; power switch,6
3782,开设,kāi shè,open; set up; establish; offer,6
3783,开通,kāi tōng,open; clear; dredge; open-minded; liberal,6
3784,开头,kāi tóu,begin; start; beginning,6
3785,开夜车,kāi yè chē,drive at night; work at night; work late into the night,6
3786,看管,kān guǎn,look after; guard; watch; attend,6
3787,看得见,kàn de jiàn,visible; noticeable,6
3788,看得起,kàn de qǐ,think highly of; have a good opinion of,6
3789,看好,kàn hǎo,look to further increase; optimistic about,6
3790,看作,kàn zuò,see; regard as; look upon,6
3791,康复,kāng fù,recovery; rehabilitation,6
3792,抗议,kàngyì,Protest,6
3793,考场,kǎo chǎng,examination hall; examination room,6
3794,考题,kǎo tí,examination questions; examination paper,6
3795,科研,kē yán,research; scientific research,6
3796,客车,kè chē,bus; coach,6
3797,空军,kōng jūn,air force; air service,6
3798,口试,kǒu shì,oral examination; oral test,6
3799,快车,kuài chē,express train; express bus,6
3800,宽阔,kuān kuò,broad; wide; expanse; spacious,6
3801,来往,lái wǎng,contact; dealing; intercourse; come and go,6
3802,栏目,lánmù,column,6
3803,蓝领,lán lǐng,blue-collar worker; blue collar,6
3804,蓝天,lán tiān,blue sky,6
3805,老乡,lǎo xiāng,fellow-villager; fellow-townsma,6
3806,冷气,lěng qì,air conditioning; cool air,6
3807,冷水,lěng shuǐ,cold water; unboiled water,6
3808,礼堂,lǐ táng,hall; assembly hall; auditorium,6
3809,理财,lǐ cái,manage finances; conduct financial transactions,6
3810,理智,lǐzhì,reasonable,6
3811,影响力,yǐng xiǎng lì,ability; capability (influence),6
3812,联盟,liánméng,union,6
3813,联赛,lián sài,league,6
3814,联手,lián shǒu,join hands,6
3815,凉鞋,liáng xié,sandal,6
3816,两侧,liǎng cè,both sides; two flanks,6
3817,两手,liǎng shǒu,two hands; dual tactics,6
3818,聊天儿,liáo tiānr,chat,6
3819,灵活,línghuó,flexible,6
3820,领取,lǐng qǔ,draw; receive; pull down,6
3821,领袖,lǐngxiù,leader,6
3822,留言,liú yán,leave a message; leave comments,6
3823,流感,liú gǎn,flu; influenza,6
3824,楼道,lóu dào,corridor,6
3825,楼房,lóu fáng,building; storied building,6
3826,陆军,lù jūn,army; ground force; land force,6
3827,录像,lù xiàng,video; video tape,6
3828,录音机,lù yīn jī,recorder; sound recorder; transcription machine,6
3829,路过,lù guò,pass by,6
3830,旅店,lǚ diàn,inn; hostel; hotel,6
3831,绿化,lǜ huà,greening; afforest,6
3832,马车,mǎ chē,carriage; wagon,6
3833,馒头,mántou,Steamed buns,6
3834,慢车,màn chē,slow train; local; slow train,6
3835,盲人,máng rén,blind; blindman,6
3836,梅花,méi huā,plum blossom; plum flower,6
3837,美容,měi róng,beauty; cosmetology,6
3838,免得,miǎndé,lest,6
3839,面对面,miàn duì miàn,face to face; surface-to-surface,6
3840,面向,miàn xiàng,turn in the direction of; face; turn towards,6
3841,民歌,mín gē,folk song; ballad,6
3842,民工,mín gōng,migrant workers; civilian worker,6
3843,民警,mín jǐng,people’s police; people’s policeman,6
3844,民意,mín yì,public opinion; popular will; public will,6
3845,民主,mínzhǔ,democratic,6
3846,名额,míng’é,Places,6
3847,名胜,míng shèng,a place of interest; scenic spot,6
3848,名义,míng yì,name; titular,6
3849,名誉,míngyù,reputation,6
3850,明日,míng rì,tomorrow,6
3851,没收,mò shōu,confiscate; expropriate,6
3852,墨水,mò shuǐ,ink; writing ink,6
3853,母鸡,mǔ jī,hen,6
3854,母女,mǔ nǚ,mother and daughter,6
3855,母子,mǔ zǐ,mother and son; mother and child,6
3856,拿走,ná zǒu,take away,6
3857,奶粉,nǎi fěn,milk powder; dried milk,6
3858,奶牛,nǎi niú,cow; dairy cattle; milk cow,6
3859,难忘,nán wàng,unforgettable; memorable; indelibility,6
3860,内地,nèi dì,inland; interior; mainland,6
3861,内外,nèi wài,inside and outside; around,6
3862,内衣,nèi yī,underwear; underclothes; undies,6
3863,能否,néng fǒu,can; whether,6
3864,排行榜,pái háng bǎng,leaderboard; ranking list,6
3865,派出,pài chū,send; dispatch,6
3866,盼望,pànwàng,look forward to,6
3867,陪同,péi tóng,accompany; companion,6
3868,配置,pèi zhì,configuration; deploy,6
3869,皮球,pí qiú,rubber ball; ball,6
3870,贫困,pínkùn,Poor,6
3871,品牌,pǐn pái,brand,6
3872,聘请,pìn qǐng,hire; engage; invite,6
3873,平凡,píngfán,ordinary,6
3874,平方米,píng fāng mǐ,square metre,6
3875,平衡,pínghéng,balance,6
3876,平台,píng tái,platform; terrace,6
3877,评选,píng xuǎn,appraise and elect; choose,6
3878,屏幕,píngmù,screen,6
3879,欺负,qīfu,bully,6
3880,奇妙,qímiào,wonderful,6
3881,企图,qǐtú,Attempt,6
3882,起点,qǐ diǎn,starting point; outset,6
3883,起诉,qǐ sù,prosecute; sue; bring a lawsuit,6
3884,气氛,qìfēn,atmosphere,6
3885,恰当,qiàdàng,appropriate,6
3886,恰好,qià hǎo,just right; exactly right,6
3887,恰恰,qià qià,just; exactly; precisely,6
3888,铅笔,qiānbǐ,pencil,6
3889,谦虚,qiānxū,Modest,6
3890,前方,qián fāng,ahead; the front,6
3891,前来,qián lái,come,6
3892,潜力,qiánlì,potential,6
3893,强盗,qiáng dào,robber; bandit,6
3894,强化,qiáng huà,strengthen; intensify; strengthening,6
3895,强势,qiáng shì,strong; mighty,6
3896,强壮,qiáng zhuàng,strong; sturdy; robust,6
3897,桥梁,qiáoliáng,bridge,6
3898,巧妙,qiǎomiào,clever,6
3899,茄子,qié zi,eggplant,6
3900,切实,qièshí,practical,6
3901,侵犯,qīnfàn,Violation,6
3902,亲属,qīn shǔ,kinsfolk; relatives; cognate,6
3903,亲眼,qīn yǎn,with one’s own eyes; personally,6
3904,倾向,qīngxiàng,inclination,6
3905,清洁,qīngjié,clean,6
3906,清洁工,qīng jié gōng,dustman; cleaner,6
3907,清明节,qīng míng jié,Tomb-Sweeping Day; Ching Ming Festival,6
3908,清洗,qīng xǐ,wash; clean; rinse; purge; comb out,6
3909,情绪,qíngxù,emotion,6
3910,求职,qiú zhí,job hunting; job wanted,6
3911,球拍,qiú pāi,racket; racquet,6
3912,球星,qiú xīng,star,6
3913,球员,qiú yuán,player,6
3914,区分,qūfēn,Distinguish,6
3915,渠道,qúdào,channel,6
3916,取款,qǔ kuǎn,withdrawal,6
3917,取款机,qǔ kuǎn jī,ATM; cash dispenser,6
3918,去掉,qù diào,get rid of; do away with; take out,6
3919,权力,quánlì,power,6
3920,全力,quán lì,full force; all-out; sparing no effort,6
3921,全新,quán xīn,new; brand new,6
3922,缺陷,quēxiàn,defect,6
3923,却是,què shì,nevertheless; however,6
3924,让座,ràng zuò,offer one’s seat to sb.,6
3925,热点,rè diǎn,hot spot; hot point,6
3926,热水,rè shuǐ,hot water,6
3927,热水器,rè shuǐ qì,water heater; hot-water heater,6
3928,热线,rè xiàn,hotline,6
3929,人权,rén quán,human rights,6
3930,认同,rèn tóng,identify with; self-identity; acknowledge,6
3931,日夜,rì yè,day and night; round the clock,6
3932,日语,rì yǔ,Japanese language,6
3933,融合,róng hé,fuse; merge; mix,6
3934,融入,róng rù,assimilate into; blend in,6
3935,如一,rú yī,consistent,6
3936,乳制品,rǔ zhì pǐn,dairy product,6
3937,入学,rù xué,admission; start school,6
3938,赛场,sài chǎng,arena; competition terrain,6
3939,三明治,sān míng zhì,sandwich,6
3940,丧失,sàngshī,lose,6
3941,山峰,shān fēng,mountain peak,6
3942,山谷,shān gǔ,valley,6
3943,山坡,shān pō,hillside; mountain slope,6
3944,伤口,shāng kǒu,wound; cut,6
3945,伤亡,shāng wáng,injuries and deaths; casualties,6
3946,伤员,shāng yuán,wounded,6
3947,商城,shāng chéng,mall,6
3948,上当,shàngdàng,be fooled,6
3949,上帝,shàng dì,God,6
3950,上市,shàng shì,appear on the market; listed,6
3951,上台,shàng tái,appear on the stage; come into power,6
3952,上演,shàng yǎn,perform; staged; put on the stage,6
3953,少儿,shào ér,children,6
3954,舌头,shétou,Tongue,6
3955,设计师,shè jì shī,designer,6
3956,涉及,shèjí,Involve,6
3957,深化,shēn huà,deepen; intensify,6
3958,深深,shēn shēn,deeply; profoundly; deep,6
3959,审查,shěnchá,Examination,6
3960,升级,shēng jí,upgrade; be stepped up; escalate,6
3961,升学,shēng xué,enter a higher school,6
3962,升值,shēng zhí,appreciation; appreciate; increase in value,6
3963,生活费,shēng huó fèi,living expenses; cost of living; alimony,6
3964,省钱,shěng qián,save money,6
3965,圣诞节,shèng dàn jié,Christmas,6
3966,盛行,shèngxíng,Prevalence,6
3967,师父,shī fu,master; a polite form of address to a monk or nun,6
3968,师生,shī shēng,teacher and student,6
3969,时而,shí’ér,from time to time; now … now …,6
3970,时节,shí jié,season; time,6
3971,时期,shíqī,period,6
3972,时时,shí shí,often; constantly,6
3973,时装,shí zhuāng,fashion; fashionable dress,6
3974,识字,shí zì,learn to read; literacy,6
3975,实践,shíjiàn,practice,6
3976,食欲,shí yù,appetite,6
3977,市民,shì mín,citizen; city resident,6
3978,事后,shì hòu,after the event; afterwards,6
3979,试点,shì diǎn,pilot; launch a pilot project,6
3980,适当,shì dàng,suitable; proper; appropriate,6
3981,收藏,shōucáng,Collection,6
3982,收取,shōu qǔ,charge,6
3983,收养,shōu yǎng,adoption; adopt,6
3984,手续费,shǒu xù fèi,handling fee; commission charges,6
3985,首次,shǒu cì,for the first time; first,6
3986,首脑,shǒu nǎo,head; leader; headman,6
3987,首席,shǒu xí,chief; seat of honor,6
3988,首相,shǒu xiàng,prime minister,6
3989,书房,shū fáng,study,6
3990,薯片,shǔ piàn,chips; crisps; potato chips,6
3991,薯条,shǔ tiáo,french fries,6
3992,双打,shuāng dǎ,doubles; pair game,6
3993,水泥,shuǐní,cement,6
3994,说明书,shuō míng shū,manual; synopsis,6
3995,说实话,shuō shí huà,to be frank; tell the truth; to be honest,6
3996,司长,sī zhǎng,director; department Chief,6
3997,死亡,sǐwáng,death,6
3998,四处,sì chù,around; all over the place; in all directions,6
3999,送礼,sòng lǐ,present; send gifts,6
4000,送行,sòng xíng,see off; give a send-off party,6
4001,素质,sùzhì,quality,6
4002,算了,suàn le,forget it,6
4003,算是,suàn shì,at last; be considered,6
4004,岁数,suì shù,age,6
4005,踏实,tāshi,"earnest, steady and sure",6
4006,台灯,tái dēng,desk lamp; table lamp; reading lamp,6
4007,太阳能,tài yáng néng,solar energy,6
4008,叹气,tànqì,Sigh,6
4009,探索,tànsuǒ,explore,6
4010,探讨,tàntǎo,discuss; probe into,6
4011,特大,tè dà,especially big; most,6
4012,特地,tè dì,for a special purpose; specially,6
4013,特快,tè kuài,express,6
4014,特意,tèyì,specially,6
4015,疼痛,téng tòng,pain; ache; soreness,6
4016,提交,tí jiāo,submit; refer,6
4017,提升,tí shēng,promote; hoist; elevate; promotion,6
4018,天然,tiān rán,natura,6
4019,天堂,tiāntáng,heaven,6
4020,天下,tiān xià,world,6
4021,田径,tiánjìng,Athletics,6
4022,跳水,tiào shuǐ,dive; diving,6
4023,听取,tīng qǔ,listen to; hear,6
4024,通报,tōng bào,circulate a notice; circular; bulletin; journal,6
4025,通道,tōng dào,access; aisle; passage; passageway,6
4026,通红,tōng hóng,flush; very red,6
4027,通话,tōng huà,call; converse; communicate by phone,6
4028,通行,tōng xíng,go through; pass through; current; general,6
4029,通讯,tōngxùn,communication,6
4030,同胞,tóngbāo,Compatriot,6
4031,同行,tóng háng,peer; of the same trade or occupation; person of the same occupation,6
4032,同期,tóng qī,corresponding time period; the same period,6
4033,同一,tóng yī,same; identical,6
4034,铜牌,tóng pái,bronze medal; copper medal,6
4035,头疼,tóu téng,headache,6
4036,投票,tóupiào,vote,6
4037,透露,tòulù,disclose,6
4038,图书,tú shū,books,6
4039,徒弟,túdì,Apprentice,6
4040,途径,tújìng,channel,6
4041,团队,tuán duì,team,6
4042,推出,tuī chū,roll out; push-off,6
4043,退票,tuì piào,refund; return a ticket,6
4044,拖鞋,tuō xié,slipper,6
4045,娃娃,wáwa,A doll,6
4046,外币,wài bì,foreign currency,6
4047,外部,wài bù,outside; external; exterior,6
4048,外出,wài chū,go out,6
4049,外观,wài guān,exterior; outward appearance; outward,6
4050,外科,wài kē,surgery; surgical department,6
4051,外来,wài lái,foreign; external; outside,6
4052,外头,wài tou,outside,6
4053,外衣,wài yī,coat; jacket; outer clothing; garb; overclothes; semblance,6
4054,外资,wài zī,foreign investment,6
4055,弯曲,wān qū,winding; meandering; zigzag; crook; curved; bending; bend,6
4056,顽皮,wán pí,naughty; mischievous,6
4057,顽强,wánqiáng,Tenacious,6
4058,王后,wáng hòu,queen,6
4059,王子,wángzǐ,prince,6
4060,网吧,wǎng bā,internet cafe; internet bar,6
4061,网页,wǎng yè,web page,6
4062,往后,wǎng hòu,from now on; later; in the future; backward,6
4063,往来,wǎng lái,back and forth; contact; dealing; intercourse,6
4064,往年,wǎng nián,in previous years; in former years,6
4065,望见,wàng jiàn,see; set eyes on,6
4066,危机,wēijī,crisis,6
4067,威胁,wēixié,threaten,6
4068,微波炉,wēi bō lú,microwave oven,6
4069,维生素,wéishēngsù,Vitamin,6
4070,为此,wèi cǐ,to this end; for this reason; for this purpose,6
4071,为何,wèi hé,why; for what reason,6
4072,文娱,wén yú,cultural recreation; entertainment,6
4073,卧铺,wò pù,sleeper; sleeping berth,6
4074,乌云,wū yún,dark clouds; black clouds,6
4075,无边,wú biān,boundless,6
4076,无关,wú guān,have nothing to do; unrelated; irrelevant,6
4077,无效,wú xiào,invalid; null; to no avail; in vain,6
4078,舞蹈,wǔdǎo,Dance,6
4079,物品,wù pǐn,article; goods; item,6
4080,西班牙语,xī bān yá yǔ,Spanish language,6
4081,吸毒,xī dú,drug; drug addict,6
4082,牺牲,xīshēng,sacrifice,6
4083,洗衣粉,xǐ yī fěn,washing powder,6
