word_id,hanzi,pinyin,meaning,hsk_level,is_compound
1900,进去,jìn qù,go in,1,1
1901,觉得,juéde,Think,1,1
1902,开车,kāi chē,drive; drive a car,1,1
1903,开会,kāi huì,have a meeting,1,1
1904,开玩笑,kāiwánxiào,Make fun of,1,1
1905,看病,kàn bìng,see a doctor,1,1
1906,看到,kàn dào,see,1,1
1907,看见,kànjiàn,seeing,1,1
1908,考试,kǎoshì,Examination,1,1
1909,课本,kè běn,textbook,1,1
1910,课文,kè wén,text,1,1
1911,来到,lái dào,come; arrive,1,1
1912,老人,lǎo rén,old people; the aged,1,1
1913,老师,lǎoshī,Teacher,1,1
1914,里边,lǐ biān,inside,1,1
1915,楼上,lóu shàng,upstairs,1,1
1916,楼下,lóu xià,downstairs,1,1
1917,路口,lù kǒu,intersection; crossing,1,1
1918,路上,lù shàng,on the road,1,1
1919,妈妈,mā ma,mom; mother,1,1
1920,马路,mǎ lù,road; street,1,1
1921,马上,mǎshàng,Right off,1,1
1922,没关系,méiguānxi,No problem,1,1
1923,没什么,méi shén me,It’s nothing,1,1
1924,没事儿,méi shìr,It’s okay,1,1
1925,没有,méi yǒu,have not; no,1,1
1926,妹妹,mèi mei,younger sister,1,1
1927,门口,mén kǒu,doorway,1,1
1928,门票,mén piào,tickets,1,1
1929,米饭,mǐfàn,Steamed Rice,1,1
1930,面包,miànbāo,Bread,1,1
1931,面条儿,miàn tiáor,noodles,1,1
1932,名字,míngzi,Name,1,1
1933,明白,míngbai,clear,1,1
1934,明年,míng nián,next year,1,1
1935,明天,míngtiān,Tomorrow,1,1
1936,哪里,nǎ lǐ,where,1,1
1937,哪儿,nǎr,where,1,1
1938,哪些,nǎ xiē,which,1,1
1939,那边,nà biān,there,1,1
1940,那里,nà lǐ,there,1,1
1941,那儿,nàr,there,1,1
1942,那些,nà xiē,those,1,1
1943,奶奶,nǎinai,grandma,1,1
1944,男孩儿,nán háir,boy,1,1
1945,男朋友,nán péng yǒu,boyfriend,1,1
1946,男人,nán ren,man,1,1
1947,男生,nán shēng,boy,1,1
1948,南边,nán biān,south; south side,1,1
1949,你们,nǐ men,you,1,1
1950,牛奶,niúnǎi,milk,1,1
1951,女儿,nǚ’ér,daughter,1,1
1952,女孩儿,nǚ háir,girl,1,1
1953,女朋友,nǚ péng yǒu,girlfriend,1,1
1954,女人,nǚ ren,woman,1,1
1955,女生,nǚ shēng,girl,1,1
1956,旁边,pángbiān,Side,1,1
1957,朋友,péngyou,Friend,1,1
1958,起床,qǐchuáng,Get up,1,1
1959,起来,qǐlái,get up,1,1
1960,汽车,qì chē,car,1,1
1961,前边,qián biān,in front,1,1
1962,前天,qián tiān,the day before yesterday,1,1
1963,钱包,qián bāo,wallet,1,1
1964,请假,qǐngjià,ask for leave,1,1
1965,请进,qǐng jìn,please come in,1,1
1966,请问,qǐng wèn,excuse me,1,1
1967,请坐,qǐng zuò,please have a seat,1,1
1968,去年,qùnián,Last year,1,1
1969,认识,rènshi,know,1,1
1970,认真,rènzhēn,earnest,1,1
1971,日期,rìqī,Date,1,1
1972,商场,shāng chǎng,mall; shopping mall,1,1
1973,商店,shāngdiàn,Shop,1,1
1974,上班,shàngbān,go to work,1,1
1975,上边,shàng biān,above; on,1,1
1976,上车,shàng chē,get on,1,1
1977,上次,shàng cì,last time,1,1
1978,上课,shàng kè,attend class; have a class,1,1
1979,上网,shàngwǎng,Surf the Internet,1,1
1980,上午,shàngwǔ,morning,1,1
1981,上学,shàng xué,go to school,1,1
1982,身上,shēn shàng,body; on one’s body,1,1
1983,身体,shēntǐ,body,1,1
1984,什么,shénme,What,1,1
1985,生病,shēngbìng,Fall ill,1,1
1986,生气,shēngqì,get angry,1,1
1987,生日,shēngrì,Birthday,1,1
1988,时候,shíhou,time,1,1
1989,时间,shíjiān,time,1,1
1990,是不是,shì bú shì,isn’t it?,1,1
1991,手机,shǒujī,Mobile phone,1,1
1992,书包,shū bāo,school bag,1,1
1993,书店,shū diàn,bookstore,1,1
1994,水果,shuǐguǒ,Fruits,1,1
1995,睡觉,shuìjiào,sleep,1,1
1996,说话,shuōhuà,talk,1,1
1997,他们,tā men,they,1,1
1998,她们,tā men,they,1,1
1999,天气,tiānqì,weather,1,1
2000,听到,tīng dào,hear,1,1
2001,听见,tīng jiàn,hear,1,1
2002,听写,tīng xiě,dictation; dictate,1,1
2003,同学,tóngxué,Classmate,1,1
2004,图书馆,túshūguǎn,Library,1,1
2005,外边,wài biān,outside,1,1
2006,外国,wài guó,foreign country,1,1
2007,外语,wài yǔ,foreign language,1,1
2008,玩儿,wánr,play,1,1
2009,晚饭,wǎn fàn,dinner,1,1
2010,晚上,wǎnshang,Night,1,1
2011,网上,wǎng shàng,online,1,1
2012,网友,wǎng yǒu,net friend,1,1
2013,忘记,wàngjì,forget,1,1
2014,我们,wǒmen,We,1,1
2015,午饭,wǔ fàn,lunch,1,1
2016,西边,xī biān,west; west side,1,1
2017,洗手间,xǐshǒujiān,Restroom,1,1
2018,喜欢,xǐhuan,like,1,1
2019,下班,xià bān,get off work,1,1
2020,下边,xià biān,below; under,1,1
2021,下车,xià chē,get off,1,1
2022,下次,xià cì,next time,1,1
2023,下课,xià kè,finish class,1,1
2024,下午,xiàwǔ,Afternoon,1,1
2025,下雨,xiàyǔ,rain,1,1
2026,先生,xiānsheng,Sir,1,1
2027,现在,xiànzài,Now,1,1
2028,小孩儿,xiǎo háir,child; kid,1,1
2029,小姐,xiǎojiě,Miss,1,1
2030,小朋友,xiǎo péng yǒu,child; kid,1,1
2031,小时,xiǎoshí,hour,1,1
2032,小学,xiǎo xué,primary school; elementary schoo,1,1
2033,小学生,xiǎo xué shēng,elementary school student,1,1
2034,谢谢,xièxie,Thank you,1,1
2035,新年,xīn nián,New Year,1,1
2036,星期,xīngqī,week,1,1
2037,星期日,xīng qī rì,Sunday,1,1
2038,星期天,xīng qī tiān,Sunday,1,1
2039,休息,xiūxi,Rest,1,1
2040,学生,xuésheng,Student,1,1
2041,学习,xuéxí,Study,1,1
2042,学校,xuéxiào,School,1,1
2043,学院,xué yuàn,college; academy,1,1
2044,爷爷,yéye,grandpa,1,1
2045,衣服,yīfu,clothes,1,1
2046,医生,yīshēng,Doctor,1,1
2047,医院,yīyuàn,Hospital,1,1
2048,一半,yí bàn,half,1,1
2049,一会儿,yíhuìr,A little while,1,1
2050,一块儿,yí kuàir,together,1,1
2051,一下儿,yí xiàr,a little bit,1,1
2052,一样,yíyàng,equally,1,1
2053,一边,yìbiān,One side,1,1
2054,一点儿,yīdiǎnr,a little bit,1,1
2055,一起,yìqǐ,together,1,1
2056,一些,yì xiē,some,1,1
2057,有的,yǒu de,some,1,1
2058,有名,yǒumíng,Famous,1,1
2059,有时候,yǒu shí hòu,sometimes,1,1
2060,有些,yǒuxiē,some,1,1
2061,有用,yǒu yòng,useful,1,1
2062,右边,yòubian,Right,1,1
2063,再见,zàijiàn,Bye,1,1
2064,在家,zài jiā,at home,1,1
2065,早饭,zǎo fàn,breakfast,1,1
2066,早上,zǎoshang,Morning,1,1
2067,怎么,zěnme,How,1,1
2068,找到,zhǎo dào,find,1,1
2069,这边,zhè biān,here,1,1
2070,这里,zhè lǐ,here,1,1
2071,这儿,zhèr,here,1,1
2072,这些,zhè xiē,these,1,1
2073,真的,zhēn de,really,1,1
2074,正在,zhèngzài,in process of,1,1
2075,知道,zhīdào,know,1,1
2076,知识,zhīshi,knowledge,1,1
2077,中国,zhōngguó,China,1,1
2078,中间,zhōngjiān,Middle,1,1
2079,中文,zhōngwén,Chinese,1,1
2080,中午,zhōngwǔ,Noon,1,1
2081,中学,zhōng xué,middle school,1,1
2082,中学生,zhōng xué shēng,middle School student,1,1
2083,重要,zhòngyào,important,1,1
2084,准备,zhǔnbèi,Get ready,1,1
2085,桌子,zhuōzi,Table,1,1
2086,走路,zǒu lù,walk,1,1
2087,最好,zuìhǎo,Best,1,1
2088,最后,zuìhòu,Last,1,1
2089,昨天,zuótiān,Yesterday,1,1
2090,左边,zuǒbian,left,1,1
2091,坐下,zuò xià,sit down,1,1
2092,爱情,àiqíng,Love,2,1
2093,爱人,ài rén,lover,2,1
2094,安静,ānjìng,Be quiet,2,1
2095,安全,ānquán,security,2,1
2096,白色,bái sè,white,2,1
2097,班长,bān zhǎng,monitor; squad leader,2,1
2098,办法,bànfǎ,Way,2,1
2099,办公室,bàngōngshì,Office,2,1
2100,半夜,bàn yè,midnight,2,1
2101,帮助,bāngzhù,Help,2,1
2102,报名,bàomíng,sign up,2,1
2103,报纸,bàozhǐ,Newspaper,2,1
2104,北方,běifāng,north,2,1
2105,比如,bǐrú,such as,2,1
2106,比如说,bǐ rú shuō,for example,2,1
2107,笔记,bǐ jì,note; notes,2,1
2108,笔记本,bǐjìběn,Notebook,2,1
2109,必须,bìxū,Must,2,1
2110,变成,biàn chéng,become; change into,2,1
2111,表示,biǎoshì,Express,2,1
2112,不错,bú cuò,not bad; pretty good,2,1
2113,不但,bú dàn,not only,2,1
2114,不够,bú gòu,not enough,2,1
2115,不过,búguò,However,2,1
2116,不太,bú tài,not too; not very much,2,1
2117,不要,bú yào,don’t,2,1
2118,不好意思,bù hǎo yì sī,sorry; feel embarrassed,2,1
2119,不久,bù jiǔ,soon,2,1
2120,不满,bù mǎn,dissatisfied,2,1
2121,不如,bùrú,not as good as,2,1
2122,不少,bù shǎo,not a few; a lot,2,1
2123,不同,bù tóng,different,2,1
2124,不行,bù xíng,no way; be out of the question,2,1
2125,不一定,bù yī dìng,not necessarily; uncertain,2,1
2126,不一会儿,bù yī huìr,in a moment; in a little while; soon,2,1
2127,部分,bùfen,Part,2,1
2128,菜单,càidān,menu,2,1
2129,参观,cānguān,visit,2,1
2130,参加,cānjiā,participate in,2,1
2131,草地,cǎo dì,grass; lawn,2,1
2132,差不多,chàbuduō,Almost,2,1
2133,常见,cháng jiàn,common,2,1
2134,常用,cháng yòng,in common use,2,1
2135,超过,chāoguò,Exceed,2,1
2136,超市,chāoshì,Supermarket,2,1
2137,车辆,chē liàng,car; vehicle,2,1
2138,成绩,chéngjì,achievement,2,1
2139,成为,chéngwéi,Become,2,1
2140,重复,chóngfù,repeat,2,1
2141,重新,chóngxīn,again,2,1
2142,出发,chūfā,Set out,2,1
2143,出国,chū guó,go abroad,2,1
2144,出口,chū kǒu,export,2,1
2145,出门,chū mén,go out,2,1
2146,出生,chūshēng,Birth,2,1
2147,出现,chūxiàn,Appear,2,1
2148,出院,chū yuàn,discharged; leave hospital,2,1
2149,出租,chū zū,rent,2,1
2150,出租车,chūzūchē,Taxi,2,1
2151,春节,chūn jié,Spring Festival; Chinese New Year,2,1
2152,春天,chūn tiān,spring,2,1
2153,词典,cídiǎn,Dictionary,2,1
2154,词语,cíyǔ,terms,2,1
2155,从小,cóng xiǎo,from childhood,2,1
2156,答应,dāying,promise,2,1
2157,打工,dǎgōng,Work,2,1
2158,打算,dǎsuàn,Plan,2,1
2159,打印,dǎyìn,Print,2,1
2160,大部分,dà bù fèn,most,2,1
2161,大大,dà dà,greatly; enormously,2,1
2162,大多数,dà duō shù,most; great majority,2,1
2163,大海,dà hǎi,sea,2,1
2164,大家,dàjiā,everybody,2,1
2165,大量,dà liàng,a lot of; lots of,2,1
2166,大门,dà mén,door; gate,2,1
2167,大人,dà rén,adult,2,1
2168,大声,dà shēng,loud,2,1
2169,大小,dà xiǎo,size,2,1
2170,大衣,dà yī,overcoat,2,1
2171,大自然,dà zì rán,nature,2,1
2172,带来,dài lái,bring,2,1
2173,单位,dānwèi,Company,2,1
2174,但是,dàn shì,but; however,2,1
2175,当时,dāngshí,at that time,2,1
2176,到处,dàochù,everywhere,2,1
2177,道理,dàolǐ,truth,2,1
2178,道路,dào lù,road; way; path,2,1
2179,得出,dé chū,obtain results; reach conclusion,2,1
2180,的话,de huà,if,2,1
2181,等到,děng dào,wait until; by the time,2,1
2182,等于,děngyú,Be equal to,2,1
2183,地球,dìqiú,earth,2,1
2184,地铁,dìtiě,metro,2,1
2185,地铁站,dì tiě zhàn,subway station,2,1
2186,点头,diǎn tóu,nod,2,1
2187,东北,dōng běi,northeast,2,1
2188,东方,dōng fāng,east,2,1
2189,东南,dōng nán,southeast,2,1
2190,冬天,dōng tiān,winter,2,1
2191,懂得,dǒng de,know; understand; comprehend,2,1
2192,动物,dòngwù,Animal,2,1
2193,动物园,dòng wù yuán,zoo,2,1
2194,读音,dú yīn,pronunciation,2,1
2195,短信,duǎnxìn,message,2,1
2196,队长,duì zhǎng,team leader; captain,2,1
2197,对话,duìhuà,dialogue,2,1
2198,对面,duìmiàn,Opposite side,2,1
2199,多久,duō jiǔ,how long,2,1
2200,多么,duōme,what,2,1
2201,多数,duō shù,most; majority,2,1
2202,多云,duō yún,cloudy,2,1
2203,而且,ér qiě,and,2,1
2204,发现,fāxiàn,find,2,1
2205,饭馆,fàn guǎn,restaurant,2,1
2206,方便,fāngbiàn,convenient,2,1
2207,方便面,fāng biàn miàn,Instant noodles,2,1
2208,方法,fāngfǎ,Method,2,1
2209,方面,fāngmiàn,Aspect,2,1
2210,方向,fāngxiàng,direction,2,1
2211,放下,fàng xià,put down; lay down; drop,2,1
2212,放心,fàngxīn,Don’t worry,2,1
2213,分开,fēn kāi,separate; part,2,1
2214,分数,fēn shù,score; mark; fraction,2,1
2215,分钟,fēnzhōng,Minute,2,1
2216,服务,fú wù,service,2,1
2217,复习,fùxí,Review,2,1
2218,改变,gǎibiàn,change,2,1
2219,干杯,gānbēi,Cheers!,2,1
2220,感到,gǎn dào,feel; sense,2,1
2221,感动,gǎndòng,Be moved,2,1
2222,感觉,gǎnjué,feel,2,1
2223,感谢,gǎnxiè,Thank,2,1
2224,干活儿,gànhuór,work on a job,2,1
2225,刚才,gāngcái,just,2,1
2226,刚刚,gāng gāng,just; only; just a moment ago,2,1
2227,高级,gāojí,senior,2,1
2228,高中,gāo zhōng,senior high school,2,1
2229,个子,gèzi,Height,2,1
2230,公共汽车,gōnggòngqìchē,Bus,2,1
2231,公交车,gōng jiāo chē,bus,2,1
2232,公斤,gōngjīn,Kg.,2,1
2233,公里,gōnglǐ,kilometre,2,1
2234,公路,gōng lù,highway; highroad,2,1
2235,公平,gōngpíng,fair,2,1
2236,公司,gōngsī,company,2,1
2237,公园,gōngyuán,Park,2,1
2238,故事,gùshi,Story,2,1
2239,故意,gùyì,deliberately,2,1
2240,顾客,gùkè,customer,2,1
2241,关机,guān jī,shutdown,2,1
2242,关心,guānxīn,Care for,2,1
2243,观点,guāndiǎn,viewpoint,2,1
2244,广场,guǎngchǎng,square,2,1
2245,广告,guǎnggào,Advertisement,2,1
2246,国际,guójì,international,2,1
2247,过来,guò lái,come; come over,2,1
2248,过年,guò nián,celebrate the New Year,2,1
2249,过去,guò qù,go over; pass by,2,1
2250,海边,hǎi biān,seaside,2,1
2251,好处,hǎochu,benefit,2,1
2252,好多,hǎo duō,many; a lot of,2,1
2253,好久,hǎo jiǔ,for a long time; long,2,1
2254,好人,hǎo rén,good person,2,1
2255,好事,hǎo shì,good deed; good thing,2,1
2256,好像,hǎoxiàng,Be like,2,1
2257,合适,héshì,appropriate,2,1
2258,黑板,hēibǎn,blackboard,2,1
2259,黑色,hēi sè,black,2,1
2260,红色,hóng sè,red,2,1
2261,后来,hòulái,later,2,1
2262,忽然,hūrán,suddenly,2,1
2263,护照,hùzhào,passport,2,1
2264,花园,huā yuán,garden,2,1
2265,画家,huà jiā,painter; artist,2,1
2266,画儿,huàr,painting; drawing,2,1
2267,坏处,huài chù,disadvantage; harm,2,1
2268,坏人,huài rén,bad person,2,1
2269,欢迎,huānyíng,Welcome,2,1
2270,黄色,huáng sè,yellow,2,1
2271,回国,huí guó,return home from abroad,2,1
2272,活动,huódòng,activity,2,1
2273,或者,huòzhě,perhaps,2,1
2274,机会,jīhuì,Opportunity,2,1
2275,计划,jìhuà,plan,2,1
2276,计算机,jì suàn jī,computer,2,1
2277,加油,jiā yóu,oil; refuel; make an all-out effort,2,1
2278,家庭,jiātíng,Family,2,1
2279,家长,jiā zhǎng,parent; the head of the family,2,1
2280,假期,jià qī,holiday; vacation,2,1
2281,检查,jiǎnchá,inspect; check,2,1
2282,见到,jiàn dào,see,2,1
2283,见过,jiàn guò,seen; have seen,2,1
2284,健康,jiànkāng,Healthy,2,1
2285,讲话,jiǎng huà,speak; talk,2,1
2286,交给,jiāo gěi,hand over,2,1
2287,交朋友,jiāo péng yǒu,make friends,2,1
2288,交通,jiāotōng,traffic,2,1
2289,角度,jiǎodù,angle,2,1
2290,饺子,jiǎozi,Dumplings,2,1
2291,叫作,jiào zuò,be called; be known as,2,1
2292,教师,jiào shī,teacher,2,1
2293,教室,jiàoshì,Classroom,2,1
2294,教学,jiào xué,teach,2,1
2295,教育,jiàoyù,education,2,1
2296,接到,jiē dào,receive,2,1
2297,接受,jiēshòu,accept,2,1
2298,接下来,jiē xià lái,next,2,1
2299,接着,jiēzhe,Next,2,1
2300,节目,jiémù,program,2,1
2301,节日,jiérì,festival,2,1
2302,结果,jiéguǒ,Result,2,1
2303,今后,jīn hòu,from now on; in the future,2,1
2304,进入,jìn rù,enter; go in; join,2,1
2305,进行,jìnxíng,Conduct,2,1
2306,经常,jīngcháng,Often,2,1
2307,经过,jīngguò,"after, through",2,1
2308,经理,jīnglǐ,manager,2,1
2309,酒店,jiǔ diàn,hotel,2,1
2310,就要,jiù yào,be going to; be about to,2,1
2311,举手,jǔ shǒu,raise one’s hand or hands,2,1
2312,举行,jǔxíng,hold,2,1
2313,句子,jùzi,sentence,2,1
2314,开机,kāi jī,starting up,2,1
2315,开心,kāixīn,Happy,2,1
2316,开学,kāi xué,school opens; term begins,2,1
2317,看法,kànfǎ,view,2,1
2318,考生,kǎo shēng,examinee,2,1
2319,科学,kēxué,science,2,1
2320,可爱,kě’ài,Lovely,2,1
2321,可能,kěnéng,Probably,2,1
2322,可怕,kěpà,dreadful,2,1
2323,可是,kěshì,however,2,1
2324,可以,kěyǐ,Sure,2,1
2325,客人,kèrén,Guest,2,1
2326,课堂,kè táng,classroom,2,1
2327,空气,kōngqì,atmosphere,2,1
2328,快餐,kuài cān,fast food,2,1
2329,快点儿,kuài diǎnr,hurry up,2,1
2330,快乐,kuàilè,happy,2,1
2331,快要,kuài yào,be about to; be going to,2,1
2332,筷子,kuàizi,chopsticks,2,1
2333,来自,láizì,Come from,2,1
2334,蓝色,lán sè,blue,2,1
2335,篮球,lán qiú,basketball,2,1
2336,老年,lǎo nián,elderly,2,1
2337,老朋友,lǎo péng yǒu,old friend,2,1
2338,老是,lǎo shì,always; all times,2,1
2339,离开,líkāi,leave,2,1
2340,礼物,lǐwù,gift,2,1
2341,里头,lǐ tou,inside,2,1
2342,理想,lǐxiǎng,ideal,2,1
2343,例如,lìrú,for example,2,1
2344,例子,lì zi,example,2,1
2345,练习,liànxí,Practice,2,1
2346,凉快,liángkuai,Pleasantly cool,2,1
2347,零下,líng xià,below zero,2,1
2348,留下,liú xià,stay; remain,2,1
2349,留学生,liú xué shēng,student studying abroad; returned student,2,1
2350,流利,liúlì,fluent,2,1
2351,流行,liúxíng,Popular,2,1
2352,路边,lù biān,roadside; wayside,2,1
2353,旅客,lǚ kè,passenger; traveler,2,1
2354,旅行,lǚxíng,travel,2,1
2355,旅游,lǚyóu,Tourism,2,1
2356,绿色,lǜ sè,green,2,1
2357,满意,mǎnyì,Satisfied,2,1
2358,面前,miàn qián,in front of; before,2,1
2359,名称,míng chēng,name; designation,2,1
2360,名单,míng dān,list,2,1
2361,明星,míngxīng,Star,2,1
2362,目的,mùdì,objective,2,1
2363,拿出,ná chū,take out,2,1
2364,拿到,ná dào,get,2,1
2365,那会儿,nà huìr,at that time; then,2,1
2366,那么,nà me,like that; in that way,2,1
2367,那时候,nà shí hou,at that time,2,1
2368,那样,nà yàng,that kind; like that; such,2,1
2369,南方,nán fāng,south,2,1
2370,难过,nánguò,Sorry,2,1
2371,难看,nán kàn,ugly,2,1
2372,难受,nánshòu,Uncomfortable,2,1
2373,难题,nán tí,problem; difficult problem; puzzle,2,1
2374,难听,nán tīng,unpleasant to hear,2,1
2375,能够,néng gòu,be able to; can,2,1
2376,年级,niánjí,grade,2,1
2377,年轻,niánqīng,Young,2,1
2378,努力,nǔlì,Strive,2,1
2379,爬山,páshān,Mountain climbing,2,1
2380,排队,páiduì,queue; stand in a line,2,1
2381,排球,pái qiú,volleyball,2,1
2382,碰到,pèng dào,meet; run into; bump into,2,1
2383,碰见,pèng jiàn,meet; run into; bump into,2,1
2384,便宜,piányi,Cheap,2,1
2385,漂亮,piàoliang,Well done!； beautiful,2,1
2386,平安,píng’ān,sound and safe,2,1
2387,平常,píngcháng,Usual,2,1
2388,平等,píngděng,equality,2,1
2389,平时,píngshí,peacetime,2,1
2390,瓶子,píngzi,Bottle,2,1
2391,普通,pǔ tōng,ordinary; general; average; common,2,1
2392,普通话,pǔtōnghuà,Mandarin,2,1
2393,其他,qítā,Other,2,1
2394,其中,qízhōng,among,2,1
2395,骑车,qí chē,cycle,2,1
2396,起飞,qǐfēi,take off,2,1
2397,气温,qì wēn,air temperature,2,1
2398,千克,qiān kè,kilogram,2,1
2399,前年,qián nián,the year before last,2,1
2400,青年,qīng nián,youth; young,2,1
2401,青少年,qīngshàonián,Teenagers,2,1
2402,清楚,qīngchu,clear,2,1
2403,晴天,qíng tiān,sunny day,2,1
2404,请客,qǐng kè,stand treat; entertain,2,1
2405,请求,qǐngqiú,request,2,1
2406,秋天,qiū tiān,fall; autumn,2,1
2407,球场,qiú chǎng,court; field,2,1
2408,球队,qiú duì,team,2,1
2409,球鞋,qiú xié,sneakers; gym shoes,2,1
2410,取得,qǔ dé,acquire; gain; obtain,2,1
2411,全部,quánbù,whole,2,1
2412,全国,quán guó,nationwide; entire country,2,1
2413,全家,quán jiā,whole family,2,1
2414,全年,quán nián,annual; yearly,2,1
2415,全身,quán shēn,whole body,2,1
2416,全体,quán tǐ,all; entire; whole,2,1
2417,然后,ránhòu,Then,2,1
2418,热情,rèqíng,Enthusiasm,2,1
2419,人口,rénkǒu,population,2,1
2420,人们,rén men,people,2,1
2421,人数,rén shù,number of people,2,1
2422,认为,rènwéi,think,2,1
2423,日报,rì bào,"daily, journal",2,1
2424,日子,rìzi,"life, days",2,1
2425,如果,rúguǒ,If,2,1
2426,入口,rùkǒu,Entrance,2,1
2427,商量,shāngliang,discuss,2,1
2428,商人,shāng rén,businessman,2,1
2429,上周,shàng zhōu,last week,2,1
2430,少数,shǎo shù,small number; few; minority,2,1
2431,少年,shào nián,juvenile; young person,2,1
2432,身边,shēn biān,at [by] one’s side,2,1
2433,什么样,shén me yàng,what kind,2,1
2434,生词,shēng cí,new word,2,1
2435,生活,shēnghuó,Life,2,1
2436,声音,shēngyīn,voice,2,1
